team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,236,274,left,60,19:00:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,103,37,left,171,17:09:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,831,516,right,497,11:43:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,127,216,left,610,09:50:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1044,133,right,2106,04:54:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,alley-oop,2,1059,286,right,2294,01:46:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,89,122,left,157,17:23:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,202,331,left,1542,14:18:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,196,57,left,159,17:21:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1004,304,right,1448,15:52:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,933,537,right,2197,03:23:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1019,321,right,2217,03:03:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,321,166,left,936,04:24:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,264,489,left,975,03:45:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,878,488,right,28,19:32:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,109,548,left,2309,01:31:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,1065,121,right,2010,06:30:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,84,248,left,2091,05:09:00,Championship
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,85,128,left,167,17:13:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,862,101,right,1268,18:52:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,149,248,left,623,09:37:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1021,259,right,2200,03:20:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,driving,2,1057,303,right,1351,17:29:00,First Round
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,floating,2,163,250,left,169,17:11:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,982,135,right,1385,16:55:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,934,533,right,1981,06:59:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,965,253,right,2391,00:09:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,146,127,left,665,08:55:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,253,61,left,365,13:55:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,875,495,right,212,16:28:00,Second Round
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,196,264,left,1759,10:41:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,119,243,left,244,15:56:00,NA
