team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,149,211,left,1377,17:03:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,298,472,left,1781,10:19:00,First Round
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1078,317,right,1708,11:32:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,318,397,left,590,10:10:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,113,239,left,2375,00:25:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,115,242,left,1991,06:49:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,55,43,left,1303,18:17:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,1023,298,right,921,04:39:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,dunk,NA,2,1034,301,right,811,06:29:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,112,324,left,1922,07:58:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1026,323,right,369,13:51:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,130,263,left,835,06:05:00,Sweet 16
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,189,58,left,1455,15:45:00,Second Round
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,305,102,left,1058,02:22:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,309,423,left,1665,12:15:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,256,190,left,1418,16:22:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,122,270,left,682,08:38:00,Semifinal 1
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1061,311,right,895,05:05:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,156,205,left,2355,00:45:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1031,317,right,373,13:47:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,796,270,right,900,05:00:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,98,277,left,1825,09:35:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1042,324,right,155,17:25:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,325,137,left,745,07:35:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1052,269,right,21,19:39:00,Semifinals
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,815,451,right,1950,07:30:00,Quarterfinal 4
Tar Heels,FALSE,FALSE,fieldgoal,dunk,NA,NA,77,321,left,1627,12:53:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,122,301,left,1222,19:38:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,134,346,left,1727,11:13:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,NA,NA,NA,996,29,right,1556,14:04:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1024,250,right,1199,00:01:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,94,204,left,1745,10:55:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,854,259,right,1901,08:19:00,Second Round
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1044,341,right,1367,17:13:00,Quarterfinal 4
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,67,116,left,1571,13:49:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1048,321,right,1212,19:48:00,Championship
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,87,274,left,687,08:33:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,1044,228,right,630,09:30:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,985,270,right,2018,06:22:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,332,345,left,2333,01:07:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,836,309,right,62,18:58:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,1050,325,right,208,16:32:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1040,322,right,854,05:46:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1014,318,right,2301,01:39:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,342,329,left,2277,02:03:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,208,382,left,220,16:20:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,101,458,left,1061,02:19:00,Second Round
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,790,58,right,1926,07:54:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,95,284,left,1478,15:22:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1052,321,right,368,13:52:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,851,94,right,1577,13:43:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1031,331,right,431,12:49:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,889,61,right,1359,17:21:00,Quarterfinal 1
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,855,471,right,562,10:38:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,869,492,right,833,06:07:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,1024,328,right,1716,11:24:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,driving,2,1013,362,right,1050,02:30:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,89,351,left,1386,16:54:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,789,183,right,565,10:35:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,866,103,right,328,14:32:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,964,43,right,1114,01:26:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,78,338,left,2172,03:48:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,776,153,right,2222,02:58:00,NA
