team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,995,339,right,824,06:16:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1003,425,right,1977,07:03:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1058,318,right,962,03:58:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1045,293,right,659,09:01:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1044,564,right,1093,01:47:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1031,272,right,486,11:54:00,Second Round
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,115,322,left,1639,12:41:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1035,252,right,842,05:58:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1052,316,right,1335,17:45:00,Elite Eight
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,89,277,left,1540,14:20:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,115,286,left,848,05:52:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1047,252,right,972,03:48:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,875,337,right,1220,19:40:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1003,386,right,1436,16:04:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1050,274,right,232,16:08:00,Quarterfinal 4
Fighting Irish,FALSE,FALSE,fieldgoal,layup,driving,NA,143,279,left,1180,00:20:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1026,370,right,838,06:02:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,NA,NA,NA,54,562,left,1677,12:03:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1035,376,right,395,13:25:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,848,462,right,1803,09:57:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,325,384,left,856,05:44:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,143,33,left,1949,07:31:00,Championship
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,339,300,left,2232,02:48:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,739,314,right,1802,09:58:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,pullup,NA,855,283,right,2373,00:27:00,First Round
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,917,534,right,731,07:49:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,turnaround,NA,1020,368,right,2058,05:42:00,First Round
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,240,507,left,2008,06:32:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,55,492,left,622,09:38:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,NA,NA,NA,247,60,left,2834,02:46:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1033,279,right,44,19:16:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,95,326,left,2123,04:37:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,pullup,NA,202,235,left,197,16:43:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,149,318,left,2380,00:20:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1034,257,right,545,10:55:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,171,425,left,800,06:40:00,First Round
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,815,408,right,202,16:38:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,1055,264,right,2198,03:22:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,151,156,left,2095,05:05:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1047,575,right,663,08:57:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,875,298,right,2307,01:33:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,85,13,left,1625,12:55:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1020,374,right,361,13:59:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,95,255,left,26,19:34:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,870,500,right,1055,02:25:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,78,270,left,991,03:29:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,140,562,left,1793,10:07:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1000,262,right,928,04:32:00,Sweet 16
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1004,373,right,717,08:03:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,102,301,left,1335,17:45:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,859,92,right,663,08:57:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1040,342,right,577,10:23:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,103,255,left,1847,09:13:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,844,126,right,62,18:58:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1030,303,right,663,08:57:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,337,370,left,1400,16:40:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,332,400,left,1394,16:46:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,driving,2,1033,336,right,1476,15:24:00,NA
