team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,288,471,left,1883,08:37:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,NA,NA,NA,1035,541,right,66,18:54:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,793,272,right,1651,12:29:00,Championship
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,102,329,left,1699,11:41:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,58,551,left,791,06:49:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,dunk,NA,2,68,322,left,1521,14:39:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,1051,276,right,904,04:56:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,878,493,right,24,19:36:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,290,455,left,1658,12:22:00,Quarterfinal 4
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,151,246,left,1678,12:02:00,Second Round
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1059,235,right,1364,17:16:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,800,277,right,2087,05:13:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,tip shot,NA,2,1058,260,right,536,11:04:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,130,113,left,1486,15:14:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,982,548,right,1197,00:03:00,Elite Eight
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,804,242,right,1165,00:35:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,980,248,right,908,04:52:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,999,349,right,13,19:47:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,87,122,left,1283,18:37:00,Second Round
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,1041,324,right,1219,19:41:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,109,283,left,2093,05:07:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1003,406,right,172,17:08:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,804,317,right,1710,11:30:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,284,483,left,1122,01:18:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,118,298,left,1463,15:37:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,885,70,right,647,09:13:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,pullup,NA,838,461,right,962,03:58:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,dunk,putback,2,103,299,left,1537,14:23:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,982,341,right,500,11:40:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,64,36,left,740,07:40:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,906,403,right,434,12:46:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,tip shot,NA,NA,91,314,left,1920,08:00:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,299,246,left,21,19:39:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,82,24,left,533,11:07:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1054,267,right,1333,17:47:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,1054,560,right,1110,01:30:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,329,191,left,1421,16:19:00,NA
