home_name,away_name,event_coord_x,event_coord_y,shot_type,shot_subtype,three_point_shot,points_scored
Bears,Red Raiders,792.0,246.0,jump shot,,true,3.0
Bears,Longhorns,109.0,291.0,layup,,false,2.0
Bears,Sooners,1023.0,297.0,layup,driving,false,2.0
Bears,Spartans,103.0,273.0,dunk,,false,2.0
Bears,Sooners,1062.0,297.0,layup,,false,2.0
Bears,Bearkats,106.0,280.0,dunk,,false,2.0
Bears,Musketeers,109.0,312.0,jump shot,,false,2.0
Bears,Cowboys,979.0,139.0,jump shot,,false,2.0
Bears,Horned Frogs,87.0,303.0,dunk,,false,2.0
Bears,Bears,288.0,459.0,jump shot,,true,3.0
Bears,Jaguars,1002.0,296.0,layup,,false,2.0
Bears,Cyclones,337.0,216.0,jump shot,,true,3.0
Bears,Tigers,990.0,248.0,hook shot,,false,2.0
Bears,Sooners,53.0,560.0,jump shot,,true,3.0
Bears,Tigers,71.0,298.0,dunk,alley-oop,false,2.0
Bears,Jayhawks,85.0,312.0,layup,,false,2.0
Bears,Tigers,1042.0,307.0,tip shot,,false,2.0
Bears,Longhorns,101.0,263.0,layup,,false,2.0
Bears,Commodores,67.0,321.0,dunk,,false,2.0
Bears,Red Wolves,1051.0,238.0,layup,,false,2.0
Bears,Jaguars,271.0,96.0,jump shot,,true,3.0
Bears,Bearkats,115.0,287.0,layup,,false,2.0
Bears,Braves,896.0,255.0,jump shot,,false,2.0
Bears,Braves,103.0,23.0,jump shot,,true,3.0
Bears,Braves,72.0,304.0,dunk,,false,2.0
Bears,Red Raiders,127.0,351.0,jump shot,,false,2.0
Bears,Red Raiders,916.0,432.0,jump shot,,false,2.0
Bears,Jaguars,1035.0,329.0,layup,,false,2.0
Bears,Cardinals,82.0,262.0,layup,,false,2.0
Bears,Cardinals,1016.0,314.0,layup,,false,2.0
Bears,Bulldogs,1040.0,303.0,jump shot,,false,2.0
Bears,Bulldogs,146.0,444.0,jump shot,,false,2.0
Bears,Panthers,235.0,94.0,jump shot,,true,3.0
Bears,Panthers,95.0,43.0,jump shot,,true,3.0
Bears,Bulldogs,1010.0,303.0,layup,,false,2.0
Bears,Bulldogs,1042.0,286.0,dunk,,false,2.0
Bears,Bulldogs,199.0,531.0,jump shot,,true,3.0
Bears,Bulldogs,146.0,229.0,jump shot,,false,2.0
Bears,Blue Demons,1050.0,252.0,layup,,false,2.0
Bears,Paladins,1020.0,257.0,layup,,false,2.0
Bears,Paladins,126.0,279.0,layup,,false,2.0
Bears,Patriots,979.0,336.0,layup,,false,2.0
Bears,Patriots,930.0,304.0,jump shot,,false,2.0
Bears,Bison,923.0,342.0,layup,driving,false,2.0
Bears,Bison,132.0,274.0,layup,putback,false,2.0
Bears,Bison,1019.0,338.0,layup,,false,2.0
Bears,Bison,87.0,246.0,dunk,driving,false,2.0
Bears,Cyclones,103.0,284.0,layup,,false,2.0
Bears,Cyclones,380.0,303.0,jump shot,,true,3.0
Bears,Cyclones,1052.0,311.0,dunk,,false,2.0
Bears,Cyclones,154.0,209.0,jump shot,,false,2.0
Bears,Cyclones,1003.0,329.0,layup,,false,2.0
Bears,Cyclones,1033.0,349.0,layup,,false,2.0
Bears,Cyclones,125.0,301.0,layup,,false,2.0
Bears,Cyclones,731.0,272.0,jump shot,,true,3.0
Bears,Cyclones,1031.0,276.0,layup,,false,2.0
Bears,Cyclones,103.0,331.0,layup,,false,2.0
Bears,Cyclones,1061.0,37.0,jump shot,,true,3.0
Bears,Golden Eagles,982.0,290.0,jump shot,floating,false,2.0
Bears,Golden Eagles,1052.0,267.0,layup,driving,false,2.0
Bears,Golden Eagles,302.0,80.0,jump shot,,true,3.0
Bears,Golden Eagles,1055.0,267.0,layup,,false,2.0
Bears,Wildcats,64.0,304.0,dunk,,false,2.0
Bears,Wildcats,68.0,288.0,layup,,false,2.0
Bears,Wildcats,87.0,239.0,layup,reverse,false,2.0
Bears,Wildcats,856.0,290.0,jump shot,pullup,false,2.0
Bears,Wildcats,759.0,355.0,jump shot,,true,3.0
Bears,Wildcats,808.0,197.0,jump shot,,true,3.0
Bears,Wildcats,215.0,38.0,jump shot,,true,3.0
Bears,Wildcats,285.0,139.0,jump shot,,true,3.0
Bears,Wildcats,99.0,259.0,layup,,false,2.0
Bears,Wildcats,126.0,287.0,layup,,false,2.0
Bears,Wildcats,88.0,246.0,layup,reverse,false,2.0
Bears,Wildcats,113.0,241.0,layup,driving,false,2.0
Bears,Wildcats,1020.0,325.0,dunk,,false,2.0
Bears,Wildcats,1002.0,208.0,jump shot,,false,2.0
Bears,Cardinals,1016.0,39.0,jump shot,,true,3.0
Bears,Patriots,130.0,352.0,jump shot,,false,2.0
Bears,Patriots,250.0,320.0,jump shot,,false,2.0
Bears,Warhawks,297.0,109.0,jump shot,,true,3.0
Bears,Terriers,140.0,338.0,jump shot,floating,false,2.0
Bears,Keydets,941.0,216.0,jump shot,,false,2.0
Bears,Bulldogs,958.0,297.0,jump shot,,false,2.0
Bears,Paladins,113.0,228.0,jump shot,,false,2.0
Bears,Bulldogs,978.0,466.0,jump shot,,false,2.0
Bears,Green Wave,92.0,305.0,layup,,false,2.0
Bears,Green Wave,256.0,94.0,jump shot,,true,3.0
Bears,Ducks,127.0,314.0,jump shot,floating,false,2.0
Bears,Ducks,1064.0,279.0,dunk,alley-oop,false,2.0
Bears,Golden Eagles,72.0,308.0,dunk,,false,2.0
Bears,Golden Eagles,275.0,111.0,jump shot,,true,3.0
Bears,Tigers,861.0,472.0,jump shot,,true,3.0
Bears,Tigers,1052.0,281.0,layup,,false,2.0
Bears,Tigers,160.0,287.0,jump shot,,false,2.0
Bears,Tigers,319.0,471.0,jump shot,,true,3.0
Bears,Lumberjacks,87.0,406.0,jump shot,,false,2.0
Bears,Lumberjacks,1037.0,248.0,layup,,false,2.0
Bears,Lumberjacks,1016.0,293.0,layup,,false,2.0
Bears,Salukis,1103.0,286.0,layup,,false,2.0
Bears,Salukis,1054.0,250.0,layup,,false,2.0
Bears,Salukis,260.0,373.0,jump shot,,false,2.0
Bears,Salukis,897.0,445.0,jump shot,,false,2.0
Bears,Salukis,1034.0,322.0,layup,putback,false,2.0
Bears,Salukis,1019.0,334.0,layup,driving,false,2.0
Bears,Salukis,225.0,437.0,jump shot,,false,2.0
Bears,Jaguars,297.0,466.0,jump shot,,true,3.0
Bears,Jaguars,1062.0,561.0,jump shot,,true,3.0
Bears,Jaguars,118.0,12.0,jump shot,,true,3.0
Bears,Jaguars,1027.0,317.0,jump shot,,false,2.0
Bears,Jaguars,992.0,102.0,jump shot,,false,2.0
Bears,Jaguars,1016.0,293.0,layup,,false,2.0
Bears,Jaguars,177.0,425.0,jump shot,,false,2.0
Bears,Jaguars,109.0,177.0,jump shot,,false,2.0
Bears,Jaguars,1009.0,327.0,layup,,false,2.0
Bears,Jaguars,1020.0,320.0,layup,,false,2.0
Bears,Jaguars,906.0,356.0,jump shot,,false,2.0
Bears,Jaguars,916.0,412.0,jump shot,,false,2.0
Bears,Jaguars,1035.0,329.0,layup,,false,2.0
Bears,Jaguars,796.0,428.0,jump shot,,false,2.0
Bears,Jaguars,999.0,304.0,jump shot,,false,2.0
Bears,Jaguars,1034.0,252.0,layup,,false,2.0
Bears,Horned Frogs,65.0,263.0,layup,,false,2.0
Bears,Horned Frogs,156.0,300.0,jump shot,,false,2.0
Bears,Horned Frogs,332.0,403.0,jump shot,,true,3.0
Bears,Horned Frogs,68.0,567.0,jump shot,,true,3.0
Bears,Horned Frogs,1023.0,214.0,jump shot,,false,2.0
Bears,Horned Frogs,1059.0,308.0,layup,,false,2.0
Bears,Horned Frogs,333.0,428.0,jump shot,,true,3.0
Bears,Horned Frogs,1052.0,564.0,jump shot,,true,3.0
Bears,Horned Frogs,74.0,301.0,layup,,false,2.0
Bears,Horned Frogs,996.0,274.0,layup,,false,2.0
Bears,Horned Frogs,282.0,369.0,jump shot,,false,2.0
Bears,Horned Frogs,84.0,311.0,dunk,,false,2.0
Bears,Horned Frogs,786.0,339.0,jump shot,,true,3.0
Bears,Longhorns,95.0,346.0,jump shot,,false,2.0
Bears,Longhorns,79.0,290.0,dunk,,false,2.0
Bears,Longhorns,105.0,214.0,jump shot,,false,2.0
Bears,Longhorns,120.0,290.0,layup,,false,2.0
Bears,Longhorns,1017.0,150.0,jump shot,,false,2.0
Bears,Longhorns,150.0,294.0,jump shot,,false,2.0
Bears,Longhorns,1042.0,274.0,dunk,alley-oop,false,2.0
Bears,Longhorns,87.0,277.0,layup,,false,2.0
Bears,Longhorns,118.0,455.0,jump shot,,false,2.0
Bears,Longhorns,79.0,564.0,jump shot,,true,3.0
Bears,Longhorns,278.0,101.0,jump shot,,true,3.0
Bears,Longhorns,776.0,303.0,jump shot,,true,3.0
Bears,Longhorns,1037.0,300.0,layup,,false,2.0
Bears,Longhorns,79.0,277.0,dunk,alley-oop,false,2.0
Bears,Longhorns,96.0,304.0,layup,,false,2.0
Bears,Red Raiders,330.0,384.0,jump shot,,true,3.0
Bears,Red Raiders,165.0,201.0,jump shot,,false,2.0
Bears,Red Raiders,1014.0,335.0,jump shot,,false,2.0
Bears,Red Raiders,1041.0,327.0,dunk,,false,2.0
Bears,Red Raiders,1016.0,321.0,layup,,false,2.0
Bears,Red Raiders,96.0,290.0,jump shot,,false,2.0
Bears,Red Raiders,130.0,194.0,jump shot,,false,2.0
Bears,Red Raiders,196.0,267.0,jump shot,,false,2.0
Bears,Red Raiders,212.0,424.0,jump shot,,false,2.0
Bears,Bulldogs,87.0,272.0,layup,,false,2.0
Bears,Warhawks,82.0,314.0,layup,,false,2.0
Bears,Warhawks,1057.0,298.0,layup,,false,2.0
Bears,Panthers,1055.0,324.0,layup,,false,2.0
Bears,Panthers,1044.0,304.0,layup,,false,2.0
Bears,Panthers,1030.0,346.0,layup,,false,2.0
Bears,Panthers,1040.0,29.0,jump shot,,true,3.0
Bears,Panthers,288.0,123.0,jump shot,,true,3.0
Bears,Panthers,965.0,279.0,jump shot,turnaround,false,2.0
Bears,Panthers,315.0,123.0,jump shot,,true,3.0
Bears,Panthers,768.0,231.0,jump shot,,true,3.0
Bears,Panthers,418.0,286.0,jump shot,,true,3.0
Bears,Panthers,63.0,564.0,jump shot,,true,3.0
Bears,Panthers,72.0,431.0,jump shot,,false,2.0
Bears,Rams,1031.0,568.0,jump shot,,true,3.0
Bears,Rams,1069.0,338.0,layup,,false,2.0
Bears,Rams,865.0,78.0,jump shot,,true,3.0
Bears,Trojans,1083.0,384.0,jump shot,,false,2.0
Bears,Trojans,1011.0,338.0,jump shot,,false,2.0
Bears,Trojans,57.0,286.0,dunk,,false,2.0
Bears,Trojans,84.0,256.0,layup,,false,2.0
Bears,Aggies,89.0,276.0,jump shot,,false,2.0
Bears,Aggies,1044.0,324.0,jump shot,,false,2.0
Bears,Aggies,120.0,550.0,jump shot,,true,3.0
Bears,Aggies,212.0,505.0,jump shot,,true,3.0
Bears,Commodores,315.0,118.0,jump shot,,true,3.0
Bears,Keydets,823.0,424.0,jump shot,,true,3.0
Bears,Keydets,120.0,273.0,jump shot,,false,2.0
Bears,Terriers,370.0,183.0,jump shot,,true,3.0
Bears,Terriers,1034.0,578.0,jump shot,,true,3.0
Bears,Terriers,1030.0,339.0,layup,reverse,false,2.0
Bears,Terriers,1026.0,365.0,jump shot,floating,false,2.0
Bears,Mountaineers,102.0,290.0,layup,,false,2.0
Bears,Mountaineers,1041.0,160.0,jump shot,,false,2.0
Bears,Mountaineers,57.0,26.0,jump shot,,true,3.0
Bears,Mountaineers,1028.0,298.0,dunk,driving,false,2.0
Bears,Mountaineers,1054.0,290.0,layup,,false,2.0
Bears,Mountaineers,1021.0,284.0,layup,,false,2.0
Bears,Mountaineers,99.0,328.0,layup,finger roll,false,2.0
Bears,Mountaineers,777.0,294.0,jump shot,,true,3.0
Bears,Mountaineers,87.0,320.0,layup,reverse,false,2.0
Bears,Mountaineers,930.0,414.0,jump shot,,false,2.0
Bears,Mountaineers,1011.0,32.0,jump shot,,true,3.0
Bears,Mountaineers,82.0,277.0,layup,,false,2.0
Bears,Mountaineers,174.0,554.0,jump shot,,true,3.0
Bears,Mountaineers,1024.0,308.0,layup,,false,2.0
Bears,Owls,794.0,304.0,jump shot,,true,3.0
Bears,Musketeers,325.0,352.0,jump shot,,true,3.0
Bears,Braves,108.0,294.0,jump shot,floating,false,2.0
Bears,Braves,972.0,115.0,jump shot,,false,2.0
Bears,Braves,1044.0,288.0,tip shot,,false,2.0
Bears,Braves,892.0,208.0,jump shot,,false,2.0
Bears,Braves,380.0,312.0,jump shot,,true,3.0
Bears,Braves,319.0,82.0,jump shot,,true,3.0
Bears,Braves,825.0,47.0,jump shot,,true,3.0
Bears,Islanders,27.0,294.0,layup,,false,2.0
Bears,Islanders,1009.0,417.0,jump shot,,false,2.0
Bears,Islanders,61.0,176.0,jump shot,,false,2.0
Bears,Islanders,321.0,411.0,jump shot,,true,3.0
Bears,Islanders,39.0,274.0,layup,,false,2.0
Bears,Red Wolves,1052.0,342.0,dunk,,false,2.0
Bears,Red Wolves,979.0,262.0,jump shot,,false,2.0
Bears,Red Wolves,1050.0,201.0,jump shot,,false,2.0
Bears,Red Wolves,240.0,248.0,jump shot,,false,2.0
Bears,Red Wolves,1041.0,440.0,jump shot,,false,2.0
Bears,Braves,1045.0,257.0,dunk,,false,2.0
Bears,Braves,1057.0,336.0,dunk,,false,2.0
Bears,Braves,1026.0,232.0,jump shot,,false,2.0
Bears,Braves,275.0,493.0,jump shot,,true,3.0
Bears,Braves,77.0,303.0,dunk,,false,2.0
Bears,Braves,297.0,106.0,jump shot,,true,3.0
Bears,Braves,1057.0,336.0,layup,,false,2.0
Bears,Braves,237.0,377.0,jump shot,,false,2.0
Bears,Braves,810.0,139.0,jump shot,,true,3.0
Bears,Braves,897.0,160.0,jump shot,,false,2.0
Bears,Braves,271.0,68.0,jump shot,,true,3.0
Bears,Rams,1045.0,290.0,layup,,false,2.0
Bears,Bears,75.0,317.0,layup,,false,2.0
Bears,Bears,81.0,280.0,layup,driving,false,2.0
Bears,Bears,1054.0,274.0,layup,,false,2.0
Bears,Bears,78.0,284.0,dunk,alley-oop,false,2.0
Bears,Bluejays,1006.0,396.0,jump shot,floating,false,2.0
Bears,Bluejays,68.0,582.0,jump shot,,true,3.0
Bears,Bluejays,959.0,43.0,jump shot,,true,3.0
Bears,Bluejays,1030.0,277.0,layup,driving,false,2.0
Bears,Bluejays,120.0,259.0,layup,,false,2.0
Bears,Bluejays,1040.0,320.0,layup,,false,2.0
Bears,Bluejays,132.0,342.0,layup,,false,2.0
Bears,Bulldogs,920.0,53.0,jump shot,,true,3.0
Bears,Bulldogs,1002.0,342.0,jump shot,,false,2.0
Bears,Bulldogs,1019.0,348.0,jump shot,,false,2.0
Bears,Bulldogs,308.0,156.0,jump shot,,true,3.0
Bears,Bulldogs,899.0,368.0,jump shot,,false,2.0
Bears,Bulldogs,872.0,99.0,jump shot,,true,3.0
Bears,Bulldogs,1004.0,301.0,layup,,false,2.0
Bears,Bulldogs,935.0,279.0,jump shot,,false,2.0
Bears,Bulldogs,206.0,204.0,jump shot,,false,2.0
Bears,Bulldogs,838.0,439.0,jump shot,,true,3.0
Bears,Bulldogs,948.0,210.0,jump shot,,false,2.0
Bears,Bulldogs,78.0,118.0,jump shot,,false,2.0
Bears,Bulldogs,75.0,274.0,layup,,false,2.0
Bears,Bulldogs,1054.0,272.0,layup,,false,2.0
Bears,Aces,990.0,300.0,jump shot,,false,2.0
Bears,Aces,88.0,223.0,jump shot,,false,2.0
Bears,Aces,127.0,288.0,jump shot,,false,2.0
Bears,Aces,1072.0,23.0,jump shot,,true,3.0
Bears,Aces,161.0,192.0,jump shot,,false,2.0
Bears,Panthers,70.0,345.0,dunk,,false,2.0
Bears,Panthers,87.0,250.0,layup,,false,2.0
Bears,Panthers,762.0,308.0,jump shot,,true,3.0
Bears,Redbirds,105.0,257.0,jump shot,floating,false,2.0
Bears,Redbirds,787.0,294.0,jump shot,,true,3.0
Bears,Redbirds,337.0,322.0,jump shot,pullup,true,3.0
Bears,Redbirds,277.0,130.0,jump shot,,true,3.0
Bears,Redbirds,1034.0,255.0,jump shot,,false,2.0
Bears,Redbirds,71.0,259.0,layup,,false,2.0
Bears,Redbirds,1006.0,303.0,jump shot,,false,2.0
Bears,Redbirds,859.0,95.0,jump shot,,true,3.0
Bears,Sycamores,349.0,231.0,jump shot,,true,3.0
Bears,Sycamores,959.0,72.0,jump shot,,false,2.0
Bears,Sycamores,911.0,229.0,jump shot,,false,2.0
Bears,Sycamores,311.0,168.0,jump shot,,true,3.0
Bears,Sycamores,893.0,307.0,jump shot,pullup,false,2.0
Bears,Sycamores,942.0,540.0,jump shot,pullup,true,3.0
Bears,Sycamores,768.0,308.0,jump shot,,true,3.0
Bears,Sycamores,1048.0,294.0,dunk,putback,false,2.0
Bears,Sycamores,941.0,191.0,jump shot,,false,2.0
Bears,Sycamores,72.0,286.0,layup,,false,2.0
Bears,Sycamores,125.0,125.0,jump shot,fadeaway,false,2.0
Bears,Sycamores,1035.0,297.0,dunk,,false,2.0
Bears,Jaguars,61.0,496.0,jump shot,,false,2.0
Bears,Tigers,1076.0,40.0,jump shot,,true,3.0
Bears,Tigers,357.0,166.0,jump shot,,true,3.0
Bears,Gamecocks,230.0,180.0,jump shot,,false,2.0
Bears,Ramblers,825.0,113.0,jump shot,,true,3.0
Bears,Ramblers,67.0,265.0,layup,,false,2.0
Bears,Ramblers,1027.0,219.0,jump shot,,false,2.0
Bears,Ramblers,288.0,119.0,jump shot,,true,3.0
Bears,Ramblers,1050.0,327.0,layup,,false,2.0
Bears,Cowboys,777.0,293.0,jump shot,,true,3.0
Bears,Cowboys,1002.0,195.0,layup,,false,2.0
Bears,Golden Gophers,1028.0,305.0,dunk,,false,2.0
Bears,Golden Gophers,328.0,239.0,jump shot,,true,3.0
Bears,Golden Gophers,75.0,291.0,layup,,false,2.0
Bears,Golden Gophers,340.0,273.0,jump shot,,true,3.0
Bears,Bison,1003.0,279.0,layup,,false,2.0
Bears,Bulldogs,1045.0,296.0,dunk,,false,2.0
Bears,Bison,951.0,233.0,layup,,false,2.0
Bears,Bulldogs,163.0,135.0,jump shot,,false,2.0
Bears,Bison,1006.0,334.0,layup,driving,false,2.0
Bears,Bulldogs,961.0,314.0,jump shot,,false,2.0
Bears,Bulldogs,931.0,166.0,jump shot,,false,2.0
Bears,Bulldogs,266.0,379.0,jump shot,,false,2.0
Bears,Bulldogs,95.0,17.0,jump shot,,true,3.0
Bears,Bulldogs,75.0,288.0,layup,,false,2.0
Bears,Bulldogs,91.0,246.0,layup,,false,2.0
Bears,Bulldogs,1017.0,334.0,jump shot,,false,2.0
Bears,Bulldogs,151.0,296.0,jump shot,,false,2.0
Bears,Bulldogs,1020.0,102.0,jump shot,,false,2.0
Bears,Bulldogs,945.0,33.0,jump shot,,true,3.0
Bears,Bulldogs,250.0,95.0,jump shot,,true,3.0
Bears,Golden Eagles,1061.0,316.0,layup,,false,2.0
Bears,Salukis,1047.0,278.0,layup,,false,2.0
Bears,Braves,175.0,274.0,jump shot,,false,2.0
Bears,Ramblers,153.0,235.0,jump shot,,false,2.0
Bears,Redhawks,123.0,255.0,jump shot,,false,2.0
Bears,Redbirds,332.0,293.0,jump shot,,true,3.0
Bears,Redhawks,232.0,46.0,jump shot,,true,3.0
Bears,Golden Hurricane,157.0,308.0,jump shot,,false,2.0
Bears,Redhawks,122.0,212.0,jump shot,,false,2.0
Bears,Ramblers,129.0,301.0,jump shot,,false,2.0
Bears,Panthers,88.0,320.0,layup,,false,2.0
Bears,Aces,105.0,324.0,layup,,false,2.0
Bears,Salukis,400.0,239.0,jump shot,,true,3.0
Bears,Jaguars,986.0,33.0,jump shot,,true,3.0
Bears,Golden Eagles,171.0,298.0,jump shot,,false,2.0
Bears,Redbirds,945.0,201.0,jump shot,,false,2.0
Bears,Ramblers,98.0,369.0,jump shot,,false,2.0
Bears,Salukis,194.0,279.0,jump shot,,false,2.0
Bears,Aces,1059.0,325.0,layup,,false,2.0
Bears,Sycamores,79.0,279.0,layup,,false,2.0
Bears,Redbirds,188.0,281.0,jump shot,,false,2.0
Bears,Aces,79.0,344.0,layup,,false,2.0
Bears,Panthers,74.0,17.0,jump shot,,true,3.0
Bears,Bulldogs,315.0,131.0,jump shot,,true,3.0
Bears,Golden Eagles,74.0,285.0,layup,,false,2.0
Bears,Golden Hurricane,846.0,318.0,jump shot,,false,2.0
Bears,Aggies,976.0,294.0,jump shot,,false,2.0
Bears,Sycamores,237.0,99.0,jump shot,,true,3.0
Bears,Redhawks,1055.0,301.0,dunk,,false,2.0
Bears,Aggies,140.0,152.0,jump shot,,false,2.0
Bears,Shockers,823.0,408.0,jump shot,,true,3.0
Bears,Sycamores,1041.0,336.0,jump shot,,false,2.0
Bears,Jaguars,1028.0,329.0,dunk,,false,2.0
Bears,Salukis,115.0,281.0,layup,,false,2.0
Bears,Aces,1027.0,317.0,jump shot,,false,2.0
Bears,Bulldogs,106.0,294.0,jump shot,,false,2.0
Bears,Owls,153.0,301.0,jump shot,,false,2.0
Bears,Panthers,87.0,276.0,layup,reverse,false,2.0
Bears,Bulldogs,78.0,304.0,dunk,,false,2.0
Bears,Sycamores,964.0,417.0,jump shot,,false,2.0
Bears,Salukis,95.0,278.0,jump shot,,false,2.0
Bears,Redhawks,973.0,557.0,jump shot,,true,3.0
Bears,Aces,927.0,413.0,jump shot,,false,2.0
Bears,Redbirds,311.0,142.0,jump shot,pullup,true,3.0
Bears,Sycamores,88.0,288.0,layup,,false,2.0
Bears,Panthers,1045.0,324.0,layup,,false,2.0
Bears,Sycamores,212.0,266.0,jump shot,fadeaway,false,2.0
Bears,Braves,1058.0,336.0,dunk,,false,2.0
Bears,Salukis,992.0,393.0,jump shot,,false,2.0
Bears,Gamecocks,1007.0,24.0,jump shot,,true,3.0
Bears,Jaguars,264.0,538.0,jump shot,,true,3.0
Bears,Salukis,1085.0,269.0,layup,,false,2.0
Bears,Bulldogs,270.0,298.0,jump shot,,false,2.0
Bears,Owls,1033.0,358.0,jump shot,,false,2.0
Bears,Owls,1020.0,262.0,jump shot,,false,2.0
Bears,Ramblers,1048.0,288.0,dunk,,false,2.0
Bears,Ramblers,84.0,276.0,layup,,false,2.0
Bears,Salukis,1035.0,339.0,layup,,false,2.0
Bears,Salukis,398.0,260.0,jump shot,,true,3.0
Bears,Jaguars,1010.0,389.0,jump shot,,false,2.0
Bears,Sycamores,94.0,288.0,layup,,false,2.0
Bears,Braves,134.0,273.0,jump shot,,false,2.0
Bears,Sycamores,81.0,273.0,layup,,false,2.0
Bears,Redhawks,72.0,300.0,layup,,false,2.0
Bears,Gamecocks,828.0,67.0,jump shot,,true,3.0
Bears,Braves,106.0,301.0,jump shot,,false,2.0
Bears,Gamecocks,962.0,555.0,jump shot,,true,3.0
Bears,Salukis,78.0,233.0,layup,,false,2.0
Bears,Panthers,285.0,303.0,jump shot,,false,2.0
Bears,Braves,1061.0,333.0,jump shot,,false,2.0
Bears,Aces,997.0,357.0,jump shot,,false,2.0
Bears,Aces,1028.0,328.0,layup,,false,2.0
Bears,Jaguars,1028.0,335.0,dunk,,false,2.0
Bears,Bulldogs,783.0,297.0,jump shot,,true,3.0
Bears,Panthers,944.0,106.0,jump shot,,false,2.0
Bears,Redbirds,101.0,300.0,dunk,,false,2.0
Bears,Panthers,137.0,301.0,jump shot,,false,2.0
Bears,Panthers,859.0,242.0,jump shot,,false,2.0
Bears,Aces,766.0,185.0,jump shot,,true,3.0
Bears,Jaguars,325.0,359.0,jump shot,,true,3.0
Bears,Bulldogs,992.0,362.0,layup,,false,2.0
Bears,Sycamores,68.0,560.0,jump shot,,true,3.0
Bears,Golden Eagles,854.0,336.0,jump shot,,false,2.0
Bears,Panthers,1031.0,358.0,jump shot,,false,2.0
Bears,Salukis,1009.0,341.0,layup,,false,2.0
Bears,Panthers,92.0,288.0,layup,,false,2.0
Bears,Braves,911.0,183.0,jump shot,pullup,false,2.0
Bears,Aces,57.0,572.0,jump shot,,true,3.0
Bears,Sycamores,1051.0,322.0,layup,driving,false,2.0
Bears,Panthers,79.0,317.0,layup,,false,2.0
Bears,Sycamores,938.0,550.0,jump shot,,true,3.0
Bears,Jaguars,281.0,359.0,jump shot,,false,2.0
Bears,Braves,901.0,47.0,jump shot,,true,3.0
Bears,Sycamores,992.0,551.0,jump shot,,true,3.0
Bears,Blue Demons,1004.0,253.0,layup,,false,2.0
Bears,Blue Demons,106.0,262.0,layup,,false,2.0
Bears,Bulldogs,339.0,368.0,jump shot,,true,3.0
Bears,Crusaders,77.0,279.0,dunk,alley-oop,false,2.0
Bears,Crusaders,901.0,87.0,jump shot,,true,3.0
Bears,Crusaders,72.0,548.0,jump shot,,true,3.0
Bears,Crusaders,103.0,393.0,jump shot,,false,2.0
Bears,Crusaders,1044.0,324.0,tip shot,,false,2.0
Bears,Bulldogs,968.0,40.0,jump shot,,true,3.0
Bears,Crusaders,1048.0,336.0,dunk,alley-oop,false,2.0
Bears,Bulldogs,1045.0,320.0,layup,,false,2.0
Bears,Crusaders,1057.0,37.0,jump shot,,true,3.0
Bears,Golden Gophers,79.0,322.0,layup,,false,2.0
Bears,Golden Gophers,844.0,452.0,jump shot,,true,3.0
Bears,Bulldogs,935.0,342.0,jump shot,,false,2.0
Bears,Golden Gophers,87.0,288.0,layup,,false,2.0
Bears,Golden Gophers,82.0,286.0,layup,,false,2.0
Bears,Bulldogs,887.0,348.0,jump shot,,false,2.0
Bears,Aggies,858.0,489.0,jump shot,,true,3.0
Bears,Aggies,1042.0,327.0,layup,reverse,false,2.0
Bears,Aggies,106.0,246.0,hook shot,,false,2.0
Bears,Aggies,185.0,545.0,jump shot,,true,3.0
Bears,Aggies,326.0,376.0,jump shot,,true,3.0
Bears,Aggies,954.0,314.0,jump shot,,false,2.0
Bears,Aggies,136.0,293.0,jump shot,,false,2.0
Bears,Aggies,1026.0,320.0,layup,,false,2.0
Bears,Aggies,1041.0,22.0,jump shot,,true,3.0
Bears,Aggies,914.0,60.0,jump shot,,true,3.0
Bears,Aggies,1051.0,301.0,dunk,,false,2.0
Bears,Spartans,1040.0,561.0,jump shot,,true,3.0
Bears,Spartans,68.0,560.0,jump shot,,true,3.0
Bears,Demons,82.0,312.0,dunk,,false,2.0
Bears,Sooners,75.0,318.0,layup,,false,2.0
Bears,Sooners,814.0,448.0,jump shot,,true,3.0
Bears,Sooners,256.0,88.0,jump shot,,true,3.0
Bears,Sooners,973.0,296.0,hook shot,,false,2.0
Bears,Sooners,304.0,116.0,jump shot,,true,3.0
Bears,Sooners,806.0,355.0,jump shot,,true,3.0
Bears,Sooners,340.0,293.0,jump shot,,true,3.0
Bears,Sooners,74.0,276.0,layup,,false,2.0
Bears,Sooners,102.0,301.0,layup,,false,2.0
Bears,Sooners,1021.0,335.0,layup,driving,false,2.0
Bears,Sooners,1044.0,280.0,layup,,false,2.0
Bears,Sooners,917.0,57.0,jump shot,,true,3.0
Bears,Sooners,952.0,301.0,jump shot,floating,false,2.0
Bears,Sooners,839.0,447.0,jump shot,,true,3.0
Bears,Sooners,218.0,211.0,jump shot,floating,false,2.0
Bears,Sooners,1042.0,304.0,dunk,putback,false,2.0
Bears,Cowboys,846.0,115.0,jump shot,,true,3.0
Bears,Cowboys,173.0,301.0,jump shot,,false,2.0
Bears,Cowboys,84.0,279.0,layup,,false,2.0
Bears,Cowboys,1044.0,576.0,jump shot,,true,3.0
Bears,Cowboys,157.0,229.0,jump shot,,false,2.0
Bears,Cowboys,84.0,335.0,jump shot,,false,2.0
Bears,Cowboys,818.0,414.0,jump shot,,true,3.0
Bears,Cowboys,1057.0,298.0,dunk,,false,2.0
